# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
1.176000e+12 2.066104 2.283446 0.000 1.000000 0.563929 0.698075 0.572579 10.581579 12.687517 10.716115 0.000000e+00
1.176000e+12 2.066104 2.283446 0.000 1.000000 0.563929 0.698075 0.572579 10.581579 12.687517 10.716115 0.000000e+00
1.174000e+12 2.066626 2.283992 0.000 1.000000 0.563887 0.698037 0.572537 10.583146 12.689717 10.717723 0.000000e+00
1.174000e+12 2.066626 2.283992 0.000 1.000000 0.563887 0.698037 0.572537 10.583146 12.689717 10.717723 0.000000e+00
1.174000e+12 2.066626 2.283992 0.000 1.000000 0.563887 0.698037 0.572537 10.583146 12.689717 10.717723 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.563846 0.697999 0.572496 10.584712 12.691909 10.719327 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.563804 0.697961 0.572454 10.586281 12.694105 10.720934 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.563804 0.697961 0.572454 10.586281 12.694105 10.720934 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.563804 0.697961 0.572454 10.586281 12.694105 10.720934 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.563804 0.697961 0.572454 10.586281 12.694105 10.720934 0.000000e+00
1.168000e+12 2.068196 2.285635 0.000 1.000000 0.563762 0.697924 0.572412 10.587856 12.696326 10.722552 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.563720 0.697886 0.572371 10.589431 12.698531 10.724165 0.000000e+00
1.164000e+12 2.069247 2.286736 0.000 1.000000 0.563678 0.697848 0.572329 10.591009 12.700741 10.725783 0.000000e+00
1.164000e+12 2.069247 2.286736 0.000 1.000000 0.563678 0.697848 0.572329 10.591009 12.700741 10.725783 0.000000e+00
1.164000e+12 2.069247 2.286736 0.000 1.000000 0.563678 0.697848 0.572329 10.591009 12.700741 10.725783 0.000000e+00
1.164000e+12 2.069247 2.286736 0.000 1.000000 0.563678 0.697848 0.572329 10.591009 12.700741 10.725783 0.000000e+00
1.164000e+12 2.069247 2.286736 0.000 1.000000 0.563678 0.697848 0.572329 10.591009 12.700741 10.725783 0.000000e+00
1.162000e+12 2.069774 2.287288 0.000 1.000000 0.563636 0.697809 0.572287 10.592589 12.702955 10.727399 0.000000e+00
1.162000e+12 2.069774 2.287288 0.000 1.000000 0.563636 0.697809 0.572287 10.592589 12.702955 10.727399 0.000000e+00
1.162000e+12 2.069774 2.287288 0.000 1.000000 0.563636 0.697809 0.572287 10.592589 12.702955 10.727399 0.000000e+00
1.160000e+12 2.070303 2.287841 0.000 1.000000 0.563594 0.697772 0.572245 10.594177 12.705185 10.729030 0.000000e+00
1.160000e+12 2.070303 2.287841 0.000 1.000000 0.563594 0.697772 0.572245 10.594177 12.705185 10.729030 0.000000e+00
1.160000e+12 2.070303 2.287841 0.000 1.000000 0.563594 0.697772 0.572245 10.594177 12.705185 10.729030 0.000000e+00
1.158000e+12 2.070832 2.288395 0.000 1.000000 0.563552 0.697733 0.572203 10.595763 12.707408 10.730657 0.000000e+00
1.158000e+12 2.070832 2.288395 0.000 1.000000 0.563552 0.697733 0.572203 10.595763 12.707408 10.730657 0.000000e+00
1.158000e+12 2.070832 2.288395 0.000 1.000000 0.563552 0.697733 0.572203 10.595763 12.707408 10.730657 0.000000e+00
1.156000e+12 2.071362 2.288950 0.000 1.000000 0.563510 0.697695 0.572161 10.597353 12.709635 10.732284 0.000000e+00
1.156000e+12 2.071362 2.288950 0.000 1.000000 0.563510 0.697695 0.572161 10.597353 12.709635 10.732284 0.000000e+00
1.156000e+12 2.071362 2.288950 0.000 1.000000 0.563510 0.697695 0.572161 10.597353 12.709635 10.732284 0.000000e+00
1.156000e+12 2.071362 2.288950 0.000 1.000000 0.563510 0.697695 0.572161 10.597353 12.709635 10.732284 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.563467 0.697656 0.572119 10.598945 12.711866 10.733914 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.563467 0.697656 0.572119 10.598945 12.711866 10.733914 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.563467 0.697656 0.572119 10.598945 12.711866 10.733914 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.563467 0.697656 0.572119 10.598945 12.711866 10.733914 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.563467 0.697656 0.572119 10.598945 12.711866 10.733914 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.563467 0.697656 0.572119 10.598945 12.711866 10.733914 0.000000e+00
1.152000e+12 2.072425 2.290063 0.000 1.000000 0.563425 0.697618 0.572077 10.600540 12.714102 10.735551 0.000000e+00
1.152000e+12 2.072425 2.290063 0.000 1.000000 0.563425 0.697618 0.572077 10.600540 12.714102 10.735551 0.000000e+00
1.152000e+12 2.072425 2.290063 0.000 1.000000 0.563425 0.697618 0.572077 10.600540 12.714102 10.735551 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.563361 0.697561 0.572014 10.602939 12.717468 10.738008 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.563361 0.697561 0.572014 10.602939 12.717468 10.738008 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.563361 0.697561 0.572014 10.602939 12.717468 10.738008 0.000000e+00
1.147000e+12 2.073760 2.291459 0.000 1.000000 0.563319 0.697522 0.571971 10.604543 12.719726 10.739655 0.000000e+00
1.147000e+12 2.073760 2.291459 0.000 1.000000 0.563319 0.697522 0.571971 10.604543 12.719726 10.739655 0.000000e+00
1.147000e+12 2.073760 2.291459 0.000 1.000000 0.563319 0.697522 0.571971 10.604543 12.719726 10.739655 0.000000e+00
1.145000e+12 2.074295 2.292020 0.000 1.000000 0.563276 0.697483 0.571929 10.606147 12.721966 10.741295 0.000000e+00
1.145000e+12 2.074295 2.292020 0.000 1.000000 0.563276 0.697483 0.571929 10.606147 12.721966 10.741295 0.000000e+00
1.145000e+12 2.074295 2.292020 0.000 1.000000 0.563276 0.697483 0.571929 10.606147 12.721966 10.741295 0.000000e+00
1.145000e+12 2.074295 2.292020 0.000 1.000000 0.563276 0.697483 0.571929 10.606147 12.721966 10.741295 0.000000e+00
1.145000e+12 2.074295 2.292020 0.000 1.000000 0.563276 0.697483 0.571929 10.606147 12.721966 10.741295 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.563234 0.697445 0.571886 10.607757 12.724224 10.742949 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.563234 0.697445 0.571886 10.607757 12.724224 10.742949 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.563234 0.697445 0.571886 10.607757 12.724224 10.742949 0.000000e+00
1.141000e+12 2.075369 2.293144 0.000 1.000000 0.563191 0.697406 0.571844 10.609366 12.726482 10.744595 0.000000e+00
1.139000e+12 2.075908 2.293708 0.000 1.000000 0.563148 0.697367 0.571801 10.610982 12.728748 10.746251 0.000000e+00
1.139000e+12 2.075908 2.293708 0.000 1.000000 0.563148 0.697367 0.571801 10.610982 12.728748 10.746251 0.000000e+00
1.139000e+12 2.075908 2.293708 0.000 1.000000 0.563148 0.697367 0.571801 10.610982 12.728748 10.746251 0.000000e+00
1.139000e+12 2.075908 2.293708 0.000 1.000000 0.563148 0.697367 0.571801 10.610982 12.728748 10.746251 0.000000e+00
1.139000e+12 2.075908 2.293708 0.000 1.000000 0.563148 0.697367 0.571801 10.610982 12.728748 10.746251 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.563105 0.697329 0.571759 10.612601 12.731019 10.747911 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.563105 0.697329 0.571759 10.612601 12.731019 10.747911 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.563105 0.697329 0.571759 10.612601 12.731019 10.747911 0.000000e+00
1.135000e+12 2.076988 2.294839 0.000 1.000000 0.563062 0.697289 0.571716 10.614219 12.733282 10.749568 0.000000e+00
1.135000e+12 2.076988 2.294839 0.000 1.000000 0.563062 0.697289 0.571716 10.614219 12.733282 10.749568 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.563019 0.697250 0.571673 10.615844 12.735562 10.751234 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.563019 0.697250 0.571673 10.615844 12.735562 10.751234 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.563019 0.697250 0.571673 10.615844 12.735562 10.751234 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.563019 0.697250 0.571673 10.615844 12.735562 10.751234 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.563019 0.697250 0.571673 10.615844 12.735562 10.751234 0.000000e+00
1.131000e+12 2.078072 2.295973 0.000 1.000000 0.562976 0.697211 0.571630 10.617467 12.737841 10.752893 0.000000e+00
1.131000e+12 2.078072 2.295973 0.000 1.000000 0.562976 0.697211 0.571630 10.617467 12.737841 10.752893 0.000000e+00
1.131000e+12 2.078072 2.295973 0.000 1.000000 0.562976 0.697211 0.571630 10.617467 12.737841 10.752893 0.000000e+00
1.131000e+12 2.078072 2.295973 0.000 1.000000 0.562976 0.697211 0.571630 10.617467 12.737841 10.752893 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.562933 0.697172 0.571587 10.619098 12.740130 10.754566 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.562933 0.697172 0.571587 10.619098 12.740130 10.754566 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.562933 0.697172 0.571587 10.619098 12.740130 10.754566 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.562933 0.697172 0.571587 10.619098 12.740130 10.754566 0.000000e+00
1.127000e+12 2.079161 2.297113 0.000 1.000000 0.562890 0.697133 0.571544 10.620731 12.742414 10.756239 0.000000e+00
1.127000e+12 2.079161 2.297113 0.000 1.000000 0.562890 0.697133 0.571544 10.620731 12.742414 10.756239 0.000000e+00
1.127000e+12 2.079161 2.297113 0.000 1.000000 0.562890 0.697133 0.571544 10.620731 12.742414 10.756239 0.000000e+00
1.127000e+12 2.079161 2.297113 0.000 1.000000 0.562890 0.697133 0.571544 10.620731 12.742414 10.756239 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.562847 0.697094 0.571501 10.622368 12.744712 10.757915 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.562847 0.697094 0.571501 10.622368 12.744712 10.757915 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.562847 0.697094 0.571501 10.622368 12.744712 10.757915 0.000000e+00
1.123000e+12 2.080253 2.298256 0.000 1.000000 0.562804 0.697054 0.571458 10.624002 12.747000 10.759588 0.000000e+00
1.123000e+12 2.080253 2.298256 0.000 1.000000 0.562804 0.697054 0.571458 10.624002 12.747000 10.759588 0.000000e+00
1.123000e+12 2.080253 2.298256 0.000 1.000000 0.562804 0.697054 0.571458 10.624002 12.747000 10.759588 0.000000e+00
1.121000e+12 2.080801 2.298829 0.000 1.000000 0.562760 0.697015 0.571414 10.625644 12.749306 10.761270 0.000000e+00
1.118000e+12 2.081625 2.299691 0.000 1.000000 0.562695 0.696956 0.571350 10.628113 12.752770 10.763803 0.000000e+00
1.118000e+12 2.081625 2.299691 0.000 1.000000 0.562695 0.696956 0.571350 10.628113 12.752770 10.763803 0.000000e+00
1.118000e+12 2.081625 2.299691 0.000 1.000000 0.562695 0.696956 0.571350 10.628113 12.752770 10.763803 0.000000e+00
1.114000e+12 2.082727 2.300845 0.000 1.000000 0.562608 0.696877 0.571262 10.631414 12.757392 10.767181 0.000000e+00
1.114000e+12 2.082727 2.300845 0.000 1.000000 0.562608 0.696877 0.571262 10.631414 12.757392 10.767181 0.000000e+00
1.114000e+12 2.082727 2.300845 0.000 1.000000 0.562608 0.696877 0.571262 10.631414 12.757392 10.767181 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.562564 0.696837 0.571219 10.633067 12.759708 10.768873 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.562564 0.696837 0.571219 10.633067 12.759708 10.768873 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.562564 0.696837 0.571219 10.633067 12.759708 10.768873 0.000000e+00
1.110000e+12 2.083833 2.302002 0.000 1.000000 0.562520 0.696797 0.571175 10.634726 12.762040 10.770575 0.000000e+00
1.110000e+12 2.083833 2.302002 0.000 1.000000 0.562520 0.696797 0.571175 10.634726 12.762040 10.770575 0.000000e+00
1.108000e+12 2.084388 2.302583 0.000 1.000000 0.562477 0.696757 0.571132 10.636389 12.764368 10.772277 0.000000e+00
1.108000e+12 2.084388 2.302583 0.000 1.000000 0.562477 0.696757 0.571132 10.636389 12.764368 10.772277 0.000000e+00
1.108000e+12 2.084388 2.302583 0.000 1.000000 0.562477 0.696757 0.571132 10.636389 12.764368 10.772277 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.562433 0.696718 0.571088 10.638050 12.766697 10.773976 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.562433 0.696718 0.571088 10.638050 12.766697 10.773976 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.562433 0.696718 0.571088 10.638050 12.766697 10.773976 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.562433 0.696718 0.571088 10.638050 12.766697 10.773976 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.562433 0.696718 0.571088 10.638050 12.766697 10.773976 0.000000e+00
1.104000e+12 2.085500 2.303747 0.000 1.000000 0.562389 0.696677 0.571044 10.639718 12.769034 10.775685 0.000000e+00
1.104000e+12 2.085500 2.303747 0.000 1.000000 0.562389 0.696677 0.571044 10.639718 12.769034 10.775685 0.000000e+00
1.102000e+12 2.086058 2.304331 0.000 1.000000 0.562345 0.696637 0.571000 10.641388 12.771376 10.777397 0.000000e+00
1.102000e+12 2.086058 2.304331 0.000 1.000000 0.562345 0.696637 0.571000 10.641388 12.771376 10.777397 0.000000e+00
1.102000e+12 2.086058 2.304331 0.000 1.000000 0.562345 0.696637 0.571000 10.641388 12.771376 10.777397 0.000000e+00
1.100000e+12 2.086617 2.304916 0.000 1.000000 0.562301 0.696597 0.570956 10.643062 12.773722 10.779108 0.000000e+00
1.098000e+12 2.087177 2.305502 0.000 1.000000 0.562256 0.696557 0.570912 10.644738 12.776072 10.780827 0.000000e+00
1.098000e+12 2.087177 2.305502 0.000 1.000000 0.562256 0.696557 0.570912 10.644738 12.776072 10.780827 0.000000e+00
1.096000e+12 2.087738 2.306089 0.000 1.000000 0.562212 0.696517 0.570868 10.646417 12.778427 10.782545 0.000000e+00
1.096000e+12 2.087738 2.306089 0.000 1.000000 0.562212 0.696517 0.570868 10.646417 12.778427 10.782545 0.000000e+00
1.096000e+12 2.087738 2.306089 0.000 1.000000 0.562212 0.696517 0.570868 10.646417 12.778427 10.782545 0.000000e+00
1.094000e+12 2.088301 2.306677 0.000 1.000000 0.562168 0.696477 0.570824 10.648104 12.780799 10.784274 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.562123 0.696436 0.570779 10.649788 12.783155 10.785999 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.562123 0.696436 0.570779 10.649788 12.783155 10.785999 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.562123 0.696436 0.570779 10.649788 12.783155 10.785999 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.562123 0.696436 0.570779 10.649788 12.783155 10.785999 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.562123 0.696436 0.570779 10.649788 12.783155 10.785999 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.562123 0.696436 0.570779 10.649788 12.783155 10.785999 0.000000e+00
1.090000e+12 2.089428 2.307858 0.000 1.000000 0.562079 0.696396 0.570735 10.651476 12.785514 10.787723 0.000000e+00
1.090000e+12 2.089428 2.307858 0.000 1.000000 0.562079 0.696396 0.570735 10.651476 12.785514 10.787723 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.562012 0.696335 0.570668 10.654017 12.789079 10.790327 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.562012 0.696335 0.570668 10.654017 12.789079 10.790327 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.562012 0.696335 0.570668 10.654017 12.789079 10.790327 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.562012 0.696335 0.570668 10.654017 12.789079 10.790327 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.562012 0.696335 0.570668 10.654017 12.789079 10.790327 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.562012 0.696335 0.570668 10.654017 12.789079 10.790327 0.000000e+00
1.085000e+12 2.090844 2.309339 0.000 1.000000 0.561968 0.696294 0.570623 10.655713 12.791461 10.792061 0.000000e+00
1.085000e+12 2.090844 2.309339 0.000 1.000000 0.561968 0.696294 0.570623 10.655713 12.791461 10.792061 0.000000e+00
1.085000e+12 2.090844 2.309339 0.000 1.000000 0.561968 0.696294 0.570623 10.655713 12.791461 10.792061 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.561923 0.696254 0.570579 10.657417 12.793851 10.793806 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.561923 0.696254 0.570579 10.657417 12.793851 10.793806 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.561923 0.696254 0.570579 10.657417 12.793851 10.793806 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.561923 0.696254 0.570579 10.657417 12.793851 10.793806 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.561923 0.696254 0.570579 10.657417 12.793851 10.793806 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.561923 0.696254 0.570579 10.657417 12.793851 10.793806 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.561878 0.696213 0.570534 10.659118 12.796232 10.795547 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.561878 0.696213 0.570534 10.659118 12.796232 10.795547 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.561878 0.696213 0.570534 10.659118 12.796232 10.795547 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.561878 0.696213 0.570534 10.659118 12.796232 10.795547 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.561833 0.696172 0.570489 10.660827 12.798631 10.797299 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.561833 0.696172 0.570489 10.660827 12.798631 10.797299 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.561833 0.696172 0.570489 10.660827 12.798631 10.797299 0.000000e+00
1.077000e+12 2.093125 2.311725 0.000 1.000000 0.561788 0.696132 0.570445 10.662539 12.801034 10.799053 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.561743 0.696090 0.570400 10.664253 12.803433 10.800807 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.561743 0.696090 0.570400 10.664253 12.803433 10.800807 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.561743 0.696090 0.570400 10.664253 12.803433 10.800807 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.561743 0.696090 0.570400 10.664253 12.803433 10.800807 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.561698 0.696050 0.570355 10.665970 12.805845 10.802565 0.000000e+00
1.071000e+12 2.094847 2.313527 0.000 1.000000 0.561653 0.696008 0.570309 10.667690 12.808253 10.804326 0.000000e+00
1.071000e+12 2.094847 2.313527 0.000 1.000000 0.561653 0.696008 0.570309 10.667690 12.808253 10.804326 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.561608 0.695967 0.570264 10.669412 12.810665 10.806086 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.561608 0.695967 0.570264 10.669412 12.810665 10.806086 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.561608 0.695967 0.570264 10.669412 12.810665 10.806086 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.561608 0.695967 0.570264 10.669412 12.810665 10.806086 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.561608 0.695967 0.570264 10.669412 12.810665 10.806086 0.000000e+00
1.067000e+12 2.096000 2.314734 0.000 1.000000 0.561562 0.695925 0.570219 10.671137 12.813082 10.807850 0.000000e+00
1.067000e+12 2.096000 2.314734 0.000 1.000000 0.561562 0.695925 0.570219 10.671137 12.813082 10.807850 0.000000e+00
1.067000e+12 2.096000 2.314734 0.000 1.000000 0.561562 0.695925 0.570219 10.671137 12.813082 10.807850 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.561517 0.695884 0.570173 10.672869 12.815508 10.809624 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.561517 0.695884 0.570173 10.672869 12.815508 10.809624 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.561517 0.695884 0.570173 10.672869 12.815508 10.809624 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.561517 0.695884 0.570173 10.672869 12.815508 10.809624 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.561517 0.695884 0.570173 10.672869 12.815508 10.809624 0.000000e+00
1.063000e+12 2.097159 2.315946 0.000 1.000000 0.561472 0.695843 0.570128 10.674604 12.817946 10.811401 0.000000e+00
1.063000e+12 2.097159 2.315946 0.000 1.000000 0.561472 0.695843 0.570128 10.674604 12.817946 10.811401 0.000000e+00
1.063000e+12 2.097159 2.315946 0.000 1.000000 0.561472 0.695843 0.570128 10.674604 12.817946 10.811401 0.000000e+00
1.061000e+12 2.097740 2.316554 0.000 1.000000 0.561426 0.695801 0.570083 10.676341 12.820380 10.813178 0.000000e+00
1.061000e+12 2.097740 2.316554 0.000 1.000000 0.561426 0.695801 0.570083 10.676341 12.820380 10.813178 0.000000e+00
1.061000e+12 2.097740 2.316554 0.000 1.000000 0.561426 0.695801 0.570083 10.676341 12.820380 10.813178 0.000000e+00
1.061000e+12 2.097740 2.316554 0.000 1.000000 0.561426 0.695801 0.570083 10.676341 12.820380 10.813178 0.000000e+00
1.058000e+12 2.098613 2.317468 0.000 1.000000 0.561358 0.695739 0.570014 10.678951 12.824034 10.815846 0.000000e+00
1.058000e+12 2.098613 2.317468 0.000 1.000000 0.561358 0.695739 0.570014 10.678951 12.824034 10.815846 0.000000e+00
1.058000e+12 2.098613 2.317468 0.000 1.000000 0.561358 0.695739 0.570014 10.678951 12.824034 10.815846 0.000000e+00
1.058000e+12 2.098613 2.317468 0.000 1.000000 0.561358 0.695739 0.570014 10.678951 12.824034 10.815846 0.000000e+00
1.058000e+12 2.098613 2.317468 0.000 1.000000 0.561358 0.695739 0.570014 10.678951 12.824034 10.815846 0.000000e+00
1.056000e+12 2.099197 2.318079 0.000 1.000000 0.561312 0.695697 0.569968 10.680697 12.826481 10.817633 0.000000e+00
1.056000e+12 2.099197 2.318079 0.000 1.000000 0.561312 0.695697 0.569968 10.680697 12.826481 10.817633 0.000000e+00
1.054000e+12 2.099782 2.318691 0.000 1.000000 0.561266 0.695655 0.569923 10.682446 12.828933 10.819423 0.000000e+00
1.054000e+12 2.099782 2.318691 0.000 1.000000 0.561266 0.695655 0.569923 10.682446 12.828933 10.819423 0.000000e+00
1.052000e+12 2.100369 2.319304 0.000 1.000000 0.561220 0.695614 0.569877 10.684201 12.831402 10.821223 0.000000e+00
1.052000e+12 2.100369 2.319304 0.000 1.000000 0.561220 0.695614 0.569877 10.684201 12.831402 10.821223 0.000000e+00
1.052000e+12 2.100369 2.319304 0.000 1.000000 0.561220 0.695614 0.569877 10.684201 12.831402 10.821223 0.000000e+00
1.052000e+12 2.100369 2.319304 0.000 1.000000 0.561220 0.695614 0.569877 10.684201 12.831402 10.821223 0.000000e+00
1.050000e+12 2.100956 2.319919 0.000 1.000000 0.561174 0.695572 0.569831 10.685955 12.833854 10.823016 0.000000e+00
